name,name_hash,toc_file,pack,handle,string_id,value,status
IDS_WEAPONMASTERY_STORE_TITLE,0x750AD96A,packTOC_xga.dat,pack0_core_xga,0x21FF0429,0x0429,Upgrade Level,resolved
IDS_WRAPUP_BEST_STREAK,0x4DB5BD7B,packTOC_xga.dat,pack0_core_xga,0x21FF0343,0x0343,Best Kill Streak,resolved
IDS_WRAPUP_DEATH_MATCH_DRAW,0xA4FE609E,packTOC_xga.dat,pack0_core_xga,0x21FF0499,0x0499,The match is a draw!,resolved
IDS_WRAPUP_DEATH_MATCH_LOSS,0xA4FEFCBA,packTOC_xga.dat,pack0_core_xga,0x21FF0497,0x0497,You've lost the match,resolved
IDS_WRAPUP_DEATH_MATCH_QUIT,0xA4FF371D,packTOC_xga.dat,pack0_core_xga,0x21FF0498,0x0498,You've forfeit the match,resolved
IDS_WRAPUP_DEATH_MATCH_WIN,0x9A4FF5B3,packTOC_xga.dat,pack0_core_xga,0x21FF0496,0x0496,You've won the match!,resolved
IDS_WRAPUP_EXPERIENCE,0x252057DA,packTOC_xga.dat,pack0_core_xga,0x21FF033D,0x033D,Experience Earned,resolved
IDS_WRAPUP_EXPERIENCE_BRO,0x57DF928F,packTOC_xga.dat,pack0_core_xga,0x21FF033E,0x033E,Brotherhood XP Sent,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack0_core_xga,0x21FF0336,0x0336,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack1_xga,0x21FF02DA,0x02DA,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack3_xga,0x21FF0300,0x0300,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack4_xga,0x21FF061C,0x061C,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack5_xga,0x21FF0490,0x0490,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack7_xga,0x21FF024D,0x024D,Casualties,resolved
IDS_WRAPUP_INFO_CASUALTIES,0xB6DDFDA3,packTOC_xga.dat,pack9_xga,0x21FF0230,0x0230,Casualties,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack0_core_xga,0x21FF0335,0x0335,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack1_xga,0x21FF02D9,0x02D9,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack3_xga,0x21FF02FF,0x02FF,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack4_xga,0x21FF061B,0x061B,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack5_xga,0x21FF048F,0x048F,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack7_xga,0x21FF024C,0x024C,Objectives,resolved
IDS_WRAPUP_INFO_OBJECTIVES,0x36E43261,packTOC_xga.dat,pack9_xga,0x21FF022F,0x022F,Objectives,resolved
IDS_WRAPUP_INFO_OVERVIEW,0x76D0A9F5,packTOC_xga.dat,pack0_core_xga,0x21FF0334,0x0334,Overview,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack0_core_xga,0x21FF0337,0x0337,Kills: ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack1_xga,0x21FF02DD,0x02DD,Kills:  ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack3_xga,0x21FF0303,0x0303,Kills:  ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack4_xga,0x21FF061F,0x061F,Kills:  ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack5_xga,0x21FF0493,0x0493,Kills:  ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack7_xga,0x21FF0250,0x0250,Kills:  ,resolved
IDS_WRAPUP_KILLS,0xD4D5FEC2,packTOC_xga.dat,pack9_xga,0x21FF0233,0x0233,Kills:  ,resolved
IDS_WRAPUP_LEADERBOARD,0x57B26657,packTOC_xga.dat,pack0_core_xga,0x21FF0350,0x0350,Leaderboards,resolved
IDS_WRAPUP_MP_ADD_BRO,0xD04CFA48,packTOC_xga.dat,pack0_core_xga,0x21FF034F,0x034F,Add Bro!,resolved
IDS_WRAPUP_MP_ASSISTS,0xD12A8B34,packTOC_xga.dat,pack0_core_xga,0x21FF0349,0x0349,Assists,resolved
IDS_WRAPUP_MP_DEATHS,0x7D549401,packTOC_xga.dat,pack0_core_xga,0x21FF034A,0x034A,Deaths,resolved
IDS_WRAPUP_MP_KILLS,0x27DAF5DE,packTOC_xga.dat,pack0_core_xga,0x21FF0348,0x0348,Kills,resolved
IDS_WRAPUP_MP_REPLAY_EXIT,0xC9ECCF4D,packTOC_xga.dat,pack0_core_xga,0x21FF034D,0x034D,Exited the Match,resolved
IDS_WRAPUP_MP_REPLAY_REQUESTED,0x3B8CFECE,packTOC_xga.dat,pack0_core_xga,0x21FF034E,0x034E,Ready for Rematch,resolved
IDS_WRAPUP_MP_REPLAY1,0xC349C986,packTOC_xga.dat,pack0_core_xga,0x21FF034B,0x034B,Rematch?,resolved
IDS_WRAPUP_MP_REPLAY2,0xC349C985,packTOC_xga.dat,pack0_core_xga,0x21FF034C,0x034C,Rematch,resolved
IDS_WRAPUP_NEW_HIGH_SCORE,0x70A53425,packTOC_xga.dat,pack0_core_xga,0x21FF0341,0x0341,New High Score %u!!!,resolved
IDS_WRAPUP_OBJECTIVES,0x842D8F17,packTOC_xga.dat,pack0_core_xga,0x21FF0347,0x0347,Objectives,resolved
IDS_WRAPUP_OBJECTIVES_COMPLETED,0x35C71227,packTOC_xga.dat,pack0_core_xga,0x21FF0344,0x0344,Objectives Completed: %s,resolved
IDS_WRAPUP_OBJECTIVES_FAILED,0x236E00E5,packTOC_xga.dat,pack0_core_xga,0x21FF0346,0x0346,Mission Failed!!!,resolved
IDS_WRAPUP_OBJECTIVES_SUCCESS,0x22BAFF71,packTOC_xga.dat,pack0_core_xga,0x21FF0345,0x0345,Mission Accomplished!,resolved
IDS_WRAPUP_PERFECT_WAVES,0xB56D627B,packTOC_xga.dat,pack0_core_xga,0x21FF033A,0x033A,Perfect Waves,resolved
IDS_WRAPUP_REVOLUTION_WAVE,0x179ED6F1,packTOC_xga.dat,pack0_core_xga,0x21FF033B,0x033B,Revolution %i  Wave %i,resolved
IDS_WRAPUP_SCORE,0xD4CD5C34,packTOC_xga.dat,pack0_core_xga,0x21FF033F,0x033F,Score %u,resolved
IDS_WRAPUP_SURVIVAL_TIME,0xF1562CE0,packTOC_xga.dat,pack0_core_xga,0x21FF0342,0x0342,Survival Time: %s,resolved
IDS_WRAPUP_TOTAL_KILLS,0x0E6B1215,packTOC_xga.dat,pack0_core_xga,0x21FF0338,0x0338,Targets Serviced:  ,resolved
IDS_WRAPUP_WAVE_CLEARED,0xDACDD051,packTOC_xga.dat,pack0_core_xga,0x21FF0339,0x0339,%i Waves Cleared!,resolved
IDS_WRAPUP_XPLODIUM,0x76EE2151,packTOC_xga.dat,pack0_core_xga,0x21FF033C,0x033C,Xplodium Earned,resolved
IDS_XPLODIUM,0xD483DD77,packTOC_xga.dat,pack0_core_xga,0x21FF0166,0x0166,Xplodium,resolved
